FUN_000181-T1	0.0188	91.7	268.3	0.0010	0.0000	0.0245	
FUN_000182-T1	0.0479	298.8	874.2	0.1895	0.0076	0.0403	
FUN_000184-T1	0.1536	97.1	283.9	1.4133	0.0553	0.0391	
FUN_000185-T1	0.0202	266.0	778.0	0.1266	0.0024	0.0193	
FUN_000189-T1	0.0205	223.9	655.1	1.4040	0.0074	0.0052	
FUN_000190-T1	0.0201	83.3	243.7	0.2668	0.0039	0.0148	
FUN_000191-T1	0.0000	74.1	216.9	0.8803	0.0000	0.0000	
FUN_000192-T1	0.0188	103.9	304.1	0.0010	0.0000	0.0245	
FUN_000197-T1	0.0000	103.2	301.8	0.0010	0.0000	0.0000	
FUN_000198-T1	0.0292	398.2	1164.8	0.4290	0.0073	0.0169	
FUN_000200-T1	0.0070	123.0	360.0	0.0010	0.0000	0.0091	
FUN_000201-T1	0.0517	244.6	715.4	0.9066	0.0168	0.0185	
FUN_000207-T1	0.0139	245.3	717.7	0.2598	0.0027	0.0103	
FUN_000208-T1	0.0132	219.3	641.7	99.0000	0.0059	0.0001	
FUN_000209-T1	0.0060	123.8	362.2	99.0000	0.0027	0.0000	
FUN_000206-T1	0.0000	203.3	594.7	0.0010	0.0000	0.0000	
FUN_000210-T1	0.0363	84.8	248.2	0.7047	0.0109	0.0155	
FUN_000212-T1	0.0245	61.9	181.1	99.0000	0.0109	0.0001	
FUN_000213-T1	0.0163	675.6	1976.4	0.9008	0.0053	0.0059	
FUN_000214-T1	0.0083	103.2	301.8	0.0010	0.0000	0.0108	
FUN_000215-T1	0.0179	100.9	295.1	0.2291	0.0032	0.0140	
FUN_000216-T1	0.0317	258.3	755.7	0.0339	0.0013	0.0377	
FUN_000218-T1	0.0237	80.2	234.8	0.0010	0.0000	0.0310	
FUN_000219-T1	0.0162	100.1	292.9	0.2839	0.0033	0.0116	
FUN_000221-T1	0.0711	152.1	444.9	0.3181	0.0153	0.0482	
FUN_000222-T1	0.0120	84.8	248.2	0.0010	0.0000	0.0156	
FUN_000223-T1	0.0000	404.3	1182.7	0.0010	0.0000	0.0000	
FUN_000225-T1	0.1302	337.0	986.0	0.7820	0.0405	0.0518	
FUN_000227-T1	0.0163	219.3	641.7	0.2299	0.0029	0.0127	
FUN_000230-T1	0.0210	283.5	829.5	0.0010	0.0000	0.0274	
FUN_000231-T1	0.0227	266.0	778.0	0.2119	0.0039	0.0183	
FUN_000232-T1	0.0208	139.1	406.9	99.0000	0.0093	0.0001	
FUN_000233-T1	0.0496	78.7	230.3	0.0010	0.0001	0.0647	
FUN_000234-T1	
FUN_000235-T1	0.0324	113.9	333.1	99.0000	0.0145	0.0001	
FUN_000236-T1	0.0261	336.3	983.7	0.1719	0.0039	0.0227	
FUN_000238-T1	0.0125	59.6	174.4	99.0000	0.0056	0.0001	
FUN_000240-T1	0.0223	64.2	187.8	99.0000	0.0099	0.0001	
FUN_000241-T1	0.0248	241.5	706.5	0.1992	0.0041	0.0205	
FUN_000242-T1	0.0188	207.9	608.1	0.9940	0.0063	0.0063	
FUN_000252-T1	0.0160	155.1	453.9	0.0010	0.0000	0.0208	
FUN_000249-T1	0.0768	201.0	588.0	1.6088	0.0283	0.0176	
FUN_000255-T1	0.0000	98.6	288.4	0.0010	0.0000	0.0000	
FUN_000257-T1	0.0053	314.9	921.1	0.0010	0.0000	0.0069	
FUN_000256-T1	
FUN_000258-T1	0.0308	195.7	572.3	0.1984	0.0051	0.0255	
FUN_000263-T1	0.0497	158.2	462.8	0.9888	0.0165	0.0167	
FUN_000264-T1	0.0103	170.4	498.6	0.0010	0.0000	0.0134	
FUN_000267-T1	0.0290	88.7	259.3	0.1391	0.0037	0.0269	
FUN_000268-T1	0.0344	217.8	637.2	99.0000	0.0153	0.0002	
FUN_000269-T1	0.0136	136.8	400.2	0.0010	0.0000	0.0177	
FUN_000270-T1	0.0464	509.8	1491.2	0.4414	0.0117	0.0265	
FUN_000271-T1	
FUN_000272-T1	0.0472	136.0	398.0	0.1066	0.0050	0.0471	
FUN_000273-T1	0.0979	194.9	570.1	0.9111	0.0318	0.0349	
FUN_000274-T1	0.0051	318.7	932.3	0.2826	0.0010	0.0036	
FUN_000280-T1	0.0825	79.5	232.5	0.1838	0.0129	0.0702	
FUN_000294-T1	0.0153	690.9	2021.1	0.1795	0.0024	0.0131	
FUN_000293-T1	0.0164	133.0	389.0	99.0000	0.0073	0.0001	
FUN_000296-T1	0.0080	482.2	1410.8	0.0010	0.0000	0.0105	
FUN_000303-T1	0.0121	211.7	619.3	0.0010	0.0000	0.0157	
FUN_000304-T1	0.0568	228.5	668.5	0.5367	0.0155	0.0289	
FUN_000305-T1	0.0092	204.1	596.9	0.0010	0.0000	0.0120	
FUN_000306-T1	
FUN_000308-T1	0.0191	82.5	241.5	0.6775	0.0057	0.0084	
FUN_000317-T1	0.0417	87.1	254.9	0.0852	0.0037	0.0437	
FUN_000311-T1	0.0000	97.8	286.2	0.2655	0.0000	0.0000	
FUN_000319-T1	0.0963	275.9	807.1	0.5180	0.0260	0.0501	
FUN_000320-T1	0.0047	395.9	1158.1	0.0010	0.0000	0.0061	
FUN_000327-T1	0.0386	304.2	889.8	0.4607	0.0099	0.0215	
FUN_000330-T1	0.0060	121.5	355.5	99.0000	0.0027	0.0000	
FUN_000334-T1	0.0085	167.4	489.6	99.0000	0.0038	0.0000	
FUN_000335-T1	0.0132	197.2	576.8	0.1336	0.0017	0.0124	
FUN_000338-T1	0.0071	245.3	717.7	0.2442	0.0013	0.0054	
FUN_000341-T1	0.0117	408.9	1196.1	0.0612	0.0008	0.0129	
FUN_000344-T1	0.1329	120.8	353.2	0.9769	0.0440	0.0451	
FUN_000346-T1	0.1099	139.9	409.1	0.7606	0.0339	0.0446	
FUN_000347-T1	0.0365	1131.1	3308.9	0.4455	0.0092	0.0207	
FUN_000349-T1	0.0161	150.6	440.4	0.4898	0.0043	0.0087	
FUN_000351-T1	0.0344	447.9	1310.1	0.3633	0.0079	0.0218	
FUN_000352-T1	0.0301	230.8	675.2	0.2696	0.0059	0.0220	
FUN_000353-T1	0.0200	275.1	804.9	0.2197	0.0035	0.0159	
FUN_000354-T1	0.0135	180.4	527.6	0.5136	0.0036	0.0071	
FUN_000357-T1	0.0332	94.0	275.0	0.8113	0.0104	0.0129	
FUN_000358-T1	0.0222	458.6	1341.4	0.3435	0.0050	0.0145	
FUN_000359-T1	0.0058	162.0	474.0	0.0010	0.0000	0.0076	
FUN_000360-T1	0.0057	175.0	512.0	0.0010	0.0000	0.0074	
FUN_000361-T1	0.0532	61.9	181.1	0.2853	0.0108	0.0380	
FUN_000362-T1	0.0465	138.3	404.7	0.1732	0.0070	0.0403	
FUN_000364-T1	0.0240	388.2	1135.8	0.4034	0.0058	0.0144	
FUN_000365-T1	0.0427	332.5	972.5	0.1967	0.0070	0.0354	
FUN_000367-T1	0.0381	116.9	342.1	99.0000	0.0170	0.0002	
FUN_000389-T1	
FUN_000369-T1	0.0180	250.7	733.3	0.0658	0.0013	0.0197	
FUN_000395-T1	
FUN_000393-T1	0.0574	450.1	1316.9	0.1999	0.0095	0.0474	
FUN_000398-T1	0.2146	42.0	123.0	0.1089	0.0232	0.2130	
FUN_000402-T1	0.0408	593.1	1734.9	0.4494	0.0104	0.0231	
FUN_000404-T1	0.0117	248.4	726.6	99.0000	0.0052	0.0001	
FUN_000405-T1	0.0094	200.2	585.8	0.0010	0.0000	0.0123	
FUN_000406-T1	0.0231	145.2	424.8	0.2738	0.0046	0.0168	
FUN_000407-T1	0.0580	401.2	1173.8	0.2721	0.0115	0.0422	
FUN_000408-T1	0.0161	181.1	529.9	0.1101	0.0018	0.0159	
FUN_000409-T1	0.0371	161.3	471.7	0.1977	0.0061	0.0308	
FUN_000410-T1	0.0230	459.3	1343.7	0.0545	0.0014	0.0259	
FUN_000411-T1	0.0240	288.9	845.1	0.1593	0.0034	0.0214	
FUN_000413-T1	0.0055	315.6	923.4	0.0010	0.0000	0.0072	
FUN_000412-T1	0.0289	192.6	563.4	0.1224	0.0034	0.0278	
FUN_000414-T1	0.0751	98.6	288.4	0.5033	0.0200	0.0398	
FUN_000415-T1	0.0033	218.6	639.4	99.0000	0.0015	0.0000	
FUN_000416-T1	0.0193	107.8	315.2	0.0010	0.0000	0.0252	
FUN_000417-T1	0.0522	139.1	406.9	0.5334	0.0142	0.0267	
FUN_000419-T1	0.0000	128.4	375.6	0.7324	0.0000	0.0000	
FUN_000421-T1	
FUN_000423-T1	0.0153	363.8	1064.2	0.1191	0.0018	0.0149	
FUN_000422-T1	0.0000	128.4	375.6	0.9443	0.0000	0.0000	
FUN_000424-T1	0.0339	444.8	1301.2	0.3907	0.0081	0.0207	
FUN_000430-T1	0.0000	146.0	427.0	0.9365	0.0000	0.0000	
FUN_000429-T1	0.0000	79.5	232.5	0.0010	0.0000	0.0000	
FUN_000431-T1	0.0204	279.7	818.3	0.1169	0.0023	0.0199	
FUN_000433-T1	0.0000	267.5	782.5	0.8584	0.0000	0.0000	
FUN_000434-T1	0.0086	324.8	950.2	0.1176	0.0010	0.0084	
FUN_000435-T1	0.0448	521.2	1524.8	0.2404	0.0083	0.0344	
FUN_000437-T1	0.0076	654.2	1913.8	0.2715	0.0015	0.0056	
FUN_000440-T1	0.0301	133.0	389.0	0.0744	0.0024	0.0324	
FUN_000442-T1	0.0232	116.2	339.8	0.1265	0.0028	0.0222	
FUN_000443-T1	0.0154	172.7	505.3	0.1286	0.0019	0.0147	
FUN_000444-T1	0.0411	90.2	263.8	0.0827	0.0036	0.0433	
FUN_000446-T1	0.0221	111.6	326.4	0.0010	0.0000	0.0288	
FUN_000445-T1	0.0199	389.8	1140.2	0.0804	0.0017	0.0211	
FUN_000448-T1	
FUN_000447-T1	0.0000	74.9	219.1	0.8669	0.0000	0.0000	
FUN_000450-T1	0.0278	878.1	2568.9	0.1706	0.0041	0.0243	
FUN_000449-T1	
FUN_000452-T1	0.0000	182.7	534.3	0.7907	0.0000	0.0000	
FUN_000451-T1	0.0159	361.5	1057.5	0.5635	0.0044	0.0078	
FUN_000453-T1	0.0041	589.2	1723.8	0.4987	0.0011	0.0022	
FUN_000456-T1	0.0555	124.6	364.4	0.3765	0.0130	0.0345	
FUN_000457-T1	0.0195	287.4	840.6	0.3951	0.0047	0.0118	
FUN_000458-T1	0.0177	374.5	1095.5	0.2712	0.0035	0.0129	
FUN_000460-T1	0.0192	292.7	856.3	0.6134	0.0055	0.0090	
FUN_000461-T1	0.0251	99.4	290.6	0.4713	0.0065	0.0138	
FUN_000462-T1	0.0238	425.7	1245.3	0.4509	0.0061	0.0134	
FUN_000464-T1	0.0305	363.8	1064.2	0.3698	0.0071	0.0192	
FUN_000466-T1	0.0000	134.5	393.5	0.8946	0.0000	0.0000	
FUN_000467-T1	0.0024	304.9	892.1	99.0000	0.0011	0.0000	
FUN_000470-T1	0.0000	117.7	344.3	0.7278	0.0000	0.0000	
FUN_000471-T1	0.0000	158.2	462.8	0.9250	0.0000	0.0000	
FUN_000472-T1	0.0106	275.9	807.1	0.0010	0.0000	0.0139	
FUN_000474-T1	
FUN_000476-T1	0.0219	336.3	983.7	0.5274	0.0059	0.0112	
FUN_000475-T1	0.0273	416.5	1218.5	0.1555	0.0038	0.0246	
FUN_000477-T1	0.0301	198.7	581.3	0.3131	0.0064	0.0206	
FUN_000478-T1	0.0260	215.5	630.5	0.0513	0.0015	0.0296	
FUN_000482-T1	0.0184	142.2	415.8	0.1354	0.0023	0.0172	
FUN_000480-T1	0.0640	247.6	724.4	0.5045	0.0171	0.0338	
FUN_000485-T1	0.0823	162.0	474.0	1.4655	0.0299	0.0204	
FUN_000491-T1	0.0147	198.7	581.3	99.0000	0.0066	0.0001	
FUN_000494-T1	0.0101	421.9	1234.1	0.1814	0.0016	0.0086	
FUN_000498-T1	0.0106	157.4	460.6	0.2702	0.0021	0.0077	
FUN_000501-T1	
FUN_000502-T1	0.0294	1407.0	4116.0	0.4944	0.0078	0.0157	
FUN_000503-T1	0.0110	321.0	939.0	0.0010	0.0000	0.0143	
FUN_000504-T1	0.0483	162.8	476.2	0.0770	0.0040	0.0516	
FUN_000505-T1	0.0519	268.3	784.7	0.6228	0.0150	0.0241	
FUN_000508-T1	0.0289	272.8	798.2	0.1313	0.0036	0.0273	
FUN_000506-T1	0.0000	68.0	199.0	0.2638	0.0000	0.0000	
FUN_000509-T1	0.0258	165.8	485.2	0.0783	0.0021	0.0274	
FUN_000511-T1	0.0385	323.3	945.7	0.4107	0.0094	0.0229	
FUN_000512-T1	0.0346	577.0	1688.0	0.4154	0.0085	0.0204	
FUN_000513-T1	0.0143	297.3	869.7	0.1793	0.0022	0.0123	
FUN_000514-T1	0.0408	96.3	281.7	0.9615	0.0135	0.0140	
FUN_000515-T1	0.0233	631.3	1846.7	0.1132	0.0026	0.0229	
FUN_000516-T1	0.1352	90.9	266.1	0.7201	0.0410	0.0570	
FUN_000517-T1	0.0615	92.5	270.5	0.6597	0.0181	0.0275	
FUN_000518-T1	0.0207	243.8	713.2	0.2657	0.0041	0.0153	
FUN_000522-T1	0.0188	175.8	514.2	0.2754	0.0038	0.0137	
FUN_000541-T1	0.0220	185.0	541.0	0.4147	0.0054	0.0130	
FUN_000542-T1	0.0195	254.5	744.5	0.1458	0.0026	0.0179	
FUN_000540-T1	0.0000	88.7	259.3	0.0010	0.0000	0.0000	
FUN_000544-T1	0.0219	112.3	328.7	0.5167	0.0059	0.0114	
FUN_000545-T1	0.0296	172.0	503.0	0.2603	0.0057	0.0220	
FUN_000546-T1	0.0320	47.4	138.6	0.3562	0.0073	0.0205	
FUN_000547-T1	0.0138	684.8	2003.2	0.5703	0.0039	0.0068	
FUN_000549-T1	0.0160	207.1	605.9	0.2675	0.0032	0.0118	
FUN_000551-T1	0.0135	237.7	695.3	0.7311	0.0041	0.0056	
FUN_000554-T1	0.0061	281.2	822.8	0.2434	0.0011	0.0047	
FUN_000555-T1	0.0144	115.4	337.6	0.2734	0.0029	0.0105	
FUN_000556-T1	0.0077	116.9	342.1	0.0010	0.0000	0.0101	
FUN_000557-T1	1.8670	16.0	47.0	0.4992	0.4957	0.9929	
FUN_000558-T1	0.0245	74.1	216.9	0.0010	0.0000	0.0320	
FUN_000559-T1	0.0249	175.0	512.0	0.1708	0.0037	0.0217	
FUN_000560-T1	0.0451	356.9	1044.1	0.6513	0.0132	0.0203	
FUN_000561-T1	0.0171	376.8	1102.2	0.0439	0.0009	0.0198	
FUN_000562-T1	0.0000	90.2	263.8	0.3726	0.0000	0.0000	
FUN_000567-T1	0.0202	925.5	2707.5	0.1368	0.0026	0.0189	
FUN_000573-T1	0.0243	85.6	250.4	0.0010	0.0000	0.0317	
FUN_000575-T1	0.0432	658.8	1927.2	0.9171	0.0141	0.0154	
FUN_000576-T1	0.0504	203.3	594.7	0.8556	0.0161	0.0188	
FUN_000579-T1	0.0312	90.9	266.1	0.1179	0.0036	0.0303	
FUN_000580-T1	0.0142	293.5	858.5	0.1898	0.0023	0.0120	
FUN_000581-T1	0.0426	344.7	1008.3	0.2244	0.0076	0.0337	
FUN_000582-T1	0.0091	288.1	842.9	0.1328	0.0011	0.0086	
FUN_000586-T1	0.0484	107.8	315.2	3.3030	0.0196	0.0059	
FUN_000587-T1	0.0227	122.3	357.7	0.1184	0.0026	0.0221	
FUN_000590-T1	0.0140	347.0	1015.0	0.0596	0.0009	0.0156	
FUN_000594-T1	0.0592	186.5	545.5	0.3871	0.0141	0.0363	
FUN_000592-T1	
FUN_000597-T1	0.0646	123.8	362.2	0.2749	0.0129	0.0468	
FUN_000598-T1	0.1054	458.6	1341.4	0.4851	0.0277	0.0570	
FUN_000606-T1	0.1179	50.4	147.6	0.3428	0.0264	0.0770	
FUN_000607-T1	0.0059	160.5	469.5	0.0010	0.0000	0.0077	
FUN_000609-T1	0.0094	117.7	344.3	0.0010	0.0000	0.0123	
FUN_000608-T1	
FUN_000612-T1	0.0139	51.2	149.8	99.0000	0.0062	0.0001	
FUN_000613-T1	0.0146	249.9	731.1	0.0851	0.0013	0.0153	
FUN_000614-T1	0.0265	429.5	1256.5	0.1630	0.0038	0.0235	
FUN_000615-T1	0.0076	230.0	673.0	0.2378	0.0014	0.0059	
FUN_000617-T1	0.0475	204.1	596.9	0.2728	0.0094	0.0346	
FUN_000618-T1	0.0067	248.4	726.6	0.2718	0.0013	0.0049	
FUN_000619-T1	0.1982	247.6	724.4	2.6327	0.0785	0.0298	
FUN_000620-T1	0.0270	211.7	619.3	0.0010	0.0000	0.0353	
FUN_000621-T1	0.0000	154.4	451.6	0.8132	0.0000	0.0000	
FUN_000622-T1	0.0321	284.3	831.7	0.3198	0.0070	0.0217	
FUN_000631-T1	0.0705	382.9	1120.1	0.2667	0.0138	0.0518	
FUN_000642-T1	0.0204	321.8	941.2	0.1767	0.0031	0.0176	
FUN_000634-T1	0.0000	77.2	225.8	0.0010	0.0000	0.0000	
FUN_000645-T1	0.0182	192.6	563.4	0.0010	0.0000	0.0238	
FUN_000646-T1	0.0229	324.0	948.0	0.3311	0.0050	0.0152	
FUN_000648-T1	0.0373	664.9	1945.1	0.3434	0.0084	0.0243	
FUN_000647-T1	0.1041	196.4	574.6	0.6854	0.0311	0.0453	
FUN_000650-T1	0.0000	103.2	301.8	0.8611	0.0000	0.0000	
FUN_000649-T1	0.0387	444.0	1299.0	0.1192	0.0045	0.0375	
FUN_000651-T1	0.0236	205.6	601.4	0.5097	0.0063	0.0124	
FUN_000654-T1	0.0533	393.6	1151.4	0.2863	0.0109	0.0379	
FUN_000655-T1	0.0291	162.8	476.2	0.0010	0.0000	0.0380	
FUN_000658-T1	0.0085	331.7	970.3	0.0010	0.0000	0.0111	
FUN_000659-T1	0.0094	185.7	543.3	0.2453	0.0017	0.0071	
FUN_000660-T1	0.0221	201.0	588.0	0.1657	0.0032	0.0195	
FUN_000661-T1	0.2263	246.9	722.1	1.0923	0.0771	0.0706	
FUN_000662-T1	0.0277	150.6	440.4	0.3766	0.0065	0.0172	
FUN_000663-T1	0.0499	199.5	583.5	0.3604	0.0114	0.0318	
FUN_000666-T1	0.0234	344.7	1008.3	0.4676	0.0060	0.0129	
FUN_000669-T1	0.0332	285.1	833.9	0.1529	0.0046	0.0300	
FUN_000670-T1	0.0000	91.7	268.3	0.8129	0.0000	0.0000	
FUN_000672-T1	0.0000	193.4	565.6	0.8115	0.0000	0.0000	
FUN_000674-T1	0.0717	197.9	579.1	1.3265	0.0255	0.0192	
FUN_000675-T1	0.0165	104.7	306.3	0.2446	0.0031	0.0126	
FUN_000676-T1	0.0199	123.0	360.0	0.5241	0.0054	0.0103	
FUN_000677-T1	0.0375	384.4	1124.6	0.1836	0.0059	0.0320	
FUN_000681-T1	0.0935	50.4	147.6	1.1142	0.0320	0.0287	
FUN_000682-T1	0.0070	241.5	706.5	0.2612	0.0013	0.0052	
FUN_000690-T1	0.0129	518.2	1515.8	0.0417	0.0006	0.0150	
FUN_000691-T1	0.0184	55.0	161.0	0.0010	0.0000	0.0241	
FUN_000692-T1	0.0325	464.7	1359.3	0.2800	0.0065	0.0234	
FUN_000694-T1	0.0214	230.8	675.2	0.4730	0.0056	0.0118	
FUN_000700-T1	0.0076	96.3	281.7	99.0000	0.0034	0.0000	
FUN_000705-T1	1.7426	15.3	44.7	0.9409	0.5717	0.6076	
FUN_000714-T1	0.0044	336.3	983.7	99.0000	0.0020	0.0000	
FUN_000715-T1	0.0000	146.0	427.0	0.4522	0.0000	0.0000	
FUN_000716-T1	0.0000	133.7	391.3	0.6510	0.0000	0.0000	
FUN_000718-T1	0.0258	261.4	764.6	0.0425	0.0013	0.0300	
FUN_000719-T1	0.0583	172.0	503.0	0.3661	0.0135	0.0368	
FUN_000722-T1	0.0561	40.5	118.5	99.0000	0.0250	0.0003	
FUN_000723-T1	0.0206	81.0	237.0	0.2666	0.0040	0.0151	
FUN_000725-T1	0.0194	165.1	482.9	0.7048	0.0058	0.0083	
FUN_000727-T1	0.0281	505.2	1477.8	0.3867	0.0067	0.0173	
FUN_000728-T1	0.1620	232.3	679.7	0.5083	0.0433	0.0853	
FUN_000729-T1	0.1065	97.8	286.2	0.8332	0.0338	0.0405	
FUN_000730-T1	0.0154	92.5	270.5	99.0000	0.0069	0.0001	
FUN_000731-T1	0.0379	132.2	386.8	0.3089	0.0080	0.0261	
FUN_000732-T1	0.0291	603.8	1766.2	0.3980	0.0070	0.0176	
FUN_000734-T1	0.0027	271.3	793.7	99.0000	0.0012	0.0000	
FUN_000735-T1	0.0108	327.1	956.9	0.0010	0.0000	0.0141	
FUN_000736-T1	0.0506	252.2	737.8	3.8862	0.0208	0.0054	
FUN_000737-T1	0.1381	115.4	337.6	0.8932	0.0447	0.0500	
FUN_000739-T1	
FUN_000738-T1	0.1839	136.0	398.0	0.9718	0.0609	0.0626	
FUN_000740-T1	0.0229	111.6	326.4	0.1403	0.0030	0.0212	
FUN_000741-T1	0.0557	57.3	167.7	0.3060	0.0118	0.0385	
FUN_000743-T1	
FUN_000747-T1	0.0327	491.4	1437.6	0.0544	0.0020	0.0369	
FUN_000749-T1	
FUN_000750-T1	0.0583	166.6	487.4	2.9699	0.0234	0.0079	
FUN_000751-T1	0.0274	208.6	610.4	0.0493	0.0015	0.0313	
FUN_000752-T1	0.1077	139.1	406.9	99.0000	0.0480	0.0005	
FUN_000753-T1	0.0282	68.0	199.0	0.2045	0.0047	0.0231	
FUN_000754-T1	0.0089	81.8	239.2	99.0000	0.0040	0.0000	
FUN_000755-T1	0.0369	856.7	2506.3	0.3152	0.0079	0.0251	
FUN_000756-T1	0.0272	162.8	476.2	0.1644	0.0040	0.0241	
FUN_000758-T1	0.0965	141.4	413.6	0.9561	0.0318	0.0333	
FUN_000760-T1	0.0192	147.5	431.5	0.1180	0.0022	0.0186	
FUN_000761-T1	0.0240	453.2	1325.8	0.1260	0.0029	0.0229	
FUN_000762-T1	0.0205	454.0	1328.0	0.2976	0.0043	0.0144	
FUN_000763-T1	0.0270	547.2	1600.8	0.9927	0.0090	0.0090	
FUN_000764-T1	0.0317	612.9	1793.1	0.2849	0.0064	0.0226	
FUN_000765-T1	0.2252	66.5	194.5	0.6363	0.0655	0.1030	
FUN_000767-T1	1.8555	48.9	143.1	0.3545	0.4225	1.1919	
FUN_000768-T1	0.0658	246.1	719.9	0.3736	0.0154	0.0411	
FUN_000772-T1	0.0000	81.8	239.2	0.0010	0.0000	0.0000	
FUN_000773-T1	0.0327	80.2	234.8	0.1326	0.0041	0.0308	
FUN_000771-T1	0.0000	90.2	263.8	0.4555	0.0000	0.0000	
FUN_000775-T1	0.1246	147.5	431.5	0.8429	0.0396	0.0470	
FUN_000776-T1	0.0146	168.1	491.9	0.5024	0.0039	0.0077	
FUN_000787-T1	0.0214	147.5	431.5	0.7878	0.0067	0.0085	
FUN_000786-T1	0.0000	238.4	697.6	0.7192	0.0000	0.0000	
FUN_000789-T1	0.0279	223.9	655.1	0.0455	0.0015	0.0322	
